PDF (FGD 1, Proton) - 2017/10/24

4	55.9767	0.249089	13.2636	0.294124
5	65.6623	0.0242982	12.5062	0.0255805
6	70.67	0.0185363	12.1438	0.0194123
7	76.4534	0.0209251	12.8223	0.0218898
8	80.9516	0.0218713	13.2355	0.0233251
9	86.251	0.0222327	12.8321	0.0236573
10	91.292	0.0240471	13.0505	0.0255417
11	96.3217	0.0242373	13.3003	0.0258924
12	100.875	0.0273105	13.2064	0.0294448
13	105.743	0.0297342	13.3503	0.0318154
14	110.315	0.0329802	13.239	0.0358796
15	113.76	0.0372926	13.4453	0.04014
16	118.424	0.0406647	13.5528	0.0433018
17	122.402	0.0433432	13.5398	0.0459654
18	125.945	0.0463769	13.3085	0.0499067
19	129.262	0.0543003	13.7014	0.0585049
20	133.08	0.053238	13.5604	0.0572652
21	136.718	0.058436	13.4226	0.0644469
22	140.892	0.0662527	13.4458	0.0722756
23	144.387	0.0682786	12.8958	0.0772396
24	147.164	0.0820517	13.6138	0.0910927
25	151.966	0.0895838	13.7692	0.0965106
26	154.104	0.0955815	13.1925	0.103814
27	157.61	0.118105	14.0037	0.130258
28	162.22	0.138548	14.3043	0.147444
29	164.374	0.14361	14.1698	0.156202
30	167.555	0.163841	14.3872	0.173084
31	172.41	0.195194	13.6627	0.212529
32	174.217	0.23684	14.4208	0.258723
33	178.031	0.306341	15.2334	0.344133
34	181.252	0.366052	15.4114	0.410863
35	184.468	0.401587	15.8889	0.465902
36	189.817	0.423539	15.2012	0.460363
37	190.82	0.5515	15.3913	0.630737
38	193.801	0.734396	17.9447	0.878658
39	197.676	0.85893	18.1998	1.14013
40	199.072	0.915414	17.268	1.10827
41	204.641	0.934284	17.4338	1.4068
42	203.79	0.68111	13.3211	0.986466
43	214.453	2.43127	27.9781	3.65984
44	212.611	1.90987	22.1476	2.80687
45	214.995	2.13079	21.7381	2.99456
46	219.873	5.12321	35.0638	9.65781
47	213.899	3.98968	28.9155	6.1084
48	223.505	3.77432	29.7982	8.4471
49	226.422	3.01949	23.7955	5.08422
50	236.083	2.80895	21.2912	4.38122
51	231.881	2.24868	18.108	3.37788
52	237.071	5.51886	31.4159	8.10994
53	236.279	4.71727	25.3974	8.46707
***
