10.5 11.5  600  1650  1.0  0.348 0.014 0.014  0.356  0.044  0.044
10.5 11.5  1650 1e+06 1.0  0.623 0.018 0.018  0.617  0.054  0.054 
2211.5  2212.5 600  1e+06 1.0  0.050 0.002 0.002  0.046  0.011  0.011
