0.5 2.5 0.001779 0.001779 0.00001 0.002163 0.00001
2.5 4.5 0.002103 0.002103 0.00001 0.002494 0.00001
4.5 6.5 0.002103 0.002103 0.00001 0.002999 0.00001
16.5 18.5 0.004947 0.004947 0.00001 0.005799 0.00001
18.5 9999 0.004947 0.004947 0.00001 0.005799 0.00001
