0	200		      1.5	3.5	-0.125	0.125
200	400		      1.5	3.5	-0.07	0.07
400	600		      1.5	3.5	-0.10	0.10
600	1500		      1.5	3.5	-0.13	0.13
1500	1.00E+06	      1.5	3.5	-0.13	0.13

