12.5      13.5   12.5	  13.5	    0	  0.26		0.04		0.20		0.08
12.5      13.5  210.5  211.5      0   0.26    0.04    0.20    0.08
12.5      13.5 2211.5 2212.5      0  -3.16    0.02   -3.17    0.03
210.5    211.5   12.5	  13.5	    0	  0.26		0.04		0.20		0.08
210.5    211.5  210.5  211.5      0   0.26    0.04    0.20    0.08
210.5    211.5 2211.5 2212.5      0  -3.16    0.02   -3.17    0.03
2211.5  2212.5   12.5   13.5      0   7.13    0.08    7.26    0.18
2211.5  2212.5  210.5  211.5      0   7.13    0.08    7.26    0.18
2211.5	2212.5 2211.5	2212.5      0	 -0.09		0.03	 -0.01		0.08
