12.5      13.5   12.5	  13.5	    0	  0.11		0.02		0.08		0.04
12.5      13.5  210.5  211.5      0   0.11    0.02    0.08    0.04
12.5      13.5 2211.5 2212.5      0  -5.36    0.02   -5.46    0.14
210.5    211.5   12.5	  13.5	    0	  0.11		0.02		0.08		0.04
210.5    211.5  210.5  211.5      0   0.11    0.02    0.08    0.04
210.5    211.5 2211.5 2212.5      0  -5.36    0.02   -5.46    0.14
2211.5  2212.5   12.5   13.5      0  10.94    0.06   10.92    0.14
2211.5  2212.5  210.5  211.5      0  10.94    0.06   10.92    0.14
2211.5	2212.5 2211.5	2212.5      0	  0.30		0.02		0.32		0.05
