-0.5  0.5   .00427   0.0083
 0.5  1.5   .00696   0.00098 
 1.5  2.5   .00841   0.0012 
 2.5  3.5   .00826   0.00083 
 3.5  4.5   .00912   0.0016 
 4.5  5.5   .00985   0.0017 
 5.5  6.5   .01161   0.0018 
