2 1234 5678
2 8 1
2 1 0.9998 0.0093 0
2 6 0.9998 0.0093 0
2 8 0.9868 0.0084 1
2 29 1.1448 0.0332 0 
2 30 1.1448 0.0332 0 
2 82 0.9988 0.0218 0 
