1       4       0.0797154 0.661103 1.40192 2.14274 2.88356 3.73099 4.57842 5.42585 6.27328 7.91857 9.56385 11.2091 14.0209 18.5024 22.7782 27.0792 30.1122 32.9914 34.7185 39.0576 43.4357 46.8137 48.6914 49.6893 50.3711 50.7994 51.2276 51.1687 50.3883 49.4297 48.1064 46.4034 44.375 42.0164 40.4617 39.0352 37.5128 36.0946 34.5587 33.0254 31.602 30.1785 28.1293 25.671 25.3366 25.7515 26.1664 26.5813 26.9963 27.4112 27.8261 28.241 28.656 28.8314 28.974 29.1165 29.2591 29.4017 29.5443 29.6869 29.8294 29.972 30.1146 30.1718 30.1684 30.1649 30.1615 30.158 30.1545 30.1511 30.1476 30.1442 29.6989 29.2535 28.8082 28.3629 27.9175 27.4722 27.0269 26.5816 26.1362 25.6909 25.2456 24.8002 24.3549 25.1633 25.9718 26.7802 27.5886 28.3971 29.2055 30.0139 30.8223 31.6308 32.4392 33.2476 34.056 34.8645 35.6729 36.4813 37.2897 37.4196 37.5495 37.6793 37.8092 37.9391 38.0689 38.1988 38.3286 38.4585 38.5884 38.7182 38.8481 38.9779 39.1078 39.2377 39.3675 39.4974 39.6273 39.7571 39.887 40.0168 40.1467 40.2766 40.4064 40.5363 40.6661 40.796 40.9259 41.0557 41.1856 41.3154 41.4453 41.5752 41.705 41.8349 41.9648 42.1342 42.3037 42.4731 42.6426 42.8121 42.9815 43.151 43.3204 43.4899 43.6594 43.8288 43.9983 44.1677 44.3372 44.5066 44.6761 44.8456 45.015 45.1845 45.3539 45.5234 45.6929 45.59 45.4872 45.3844 45.2816 45.1787 45.0759 44.9731 44.8702 44.7674 44.6646 44.5618 44.4589 44.3561 44.2533 44.1505 44.0476 43.9448 43.842 43.7391 43.6363 43.5335 43.4307 43.3278 43.225 43.1222 43.0194 42.9165 42.8137 42.7109 42.6081 42.5052 42.4024 42.2996 42.1967 42.0939 41.9911 41.8883 41.7854 41.6826 41.5798 41.477 41.3741 

0       10       94.698 86.3731 78.0482 69.7233 61.3984 53.0735 57.1324 61.1912 65.2501 69.309 73.3679 86.2188 99.0697 111.921 124.771 137.622 150.462 163.301 176.141 189.008 201.874 212.238 220.098 227.958 233.91 237.954 240.558 241.722 236.478 224.826 211.777 198.727 185.678 177.275 168.871 160.468 152.064 143.661 135.257 131.881 128.504 125.128 121.751 118.375 114.999 111.622 107.122 102.622 98.1215 93.6213 89.1211 84.6208 82.0388 79.8088 77.5787 75.3487 73.1187 70.8887 68.6586 66.4286 64.1986 62.5878 60.9771 59.3663 57.7555 56.1448 54.534 52.9232 51.3125 49.7017 48.091 47.2116 46.3322 45.4528 44.5734 43.694 42.8146 41.9352 41.0558 40.1765 39.2971 38.9302 38.5633 38.1965 37.8296 37.4628 37.0959 36.7291 36.3622 35.9953 35.6285 35.3586 35.0887 34.8188 34.5488 34.2789 34.009 33.7391 33.4692 33.1993 32.9294 32.356 31.7827 31.2094 30.6361 30.0627 29.4894 28.9161 28.3428 27.7694 27.1961 26.5907 25.9853 25.3798 24.7744 24.169 23.5635 22.9581 22.3527 21.7472 21.1418 20.6899 20.238 19.7861 19.3342 18.8823 18.4304 17.9785 17.5266 17.0747 16.6228 16.2444 15.8661 15.4878 15.1094 14.7311 14.3527 13.9744 13.596 13.2177 12.8394 12.6025 12.3656 12.1287 11.8918 11.6549 11.4181 11.1812 10.9443 10.7074 10.4705 10.2336 9.99676 9.75988 9.52299 9.28611 9.04923 8.81234 8.57546 8.33857 8.10169 7.93289 7.76409 7.59529 7.4265 7.2577 7.0889 6.9201 6.7513 6.5825 6.4137 6.2449 6.07611 5.90731 5.73851 5.56971 5.40091 5.23211 5.06331 4.89451 4.72571 4.62245 4.51918 4.41592 4.31265 4.20939 4.10612 4.00285 3.89959 3.79632 3.69306 3.58979 3.48652 3.38326 3.27999 3.17673 3.07346 2.9702 2.86693 2.76366 2.6604 

1       10       22.9249 21.0364 19.1479 17.2594 15.3708 13.4823 14.3386 15.1949 16.0513 16.9076 17.7639 20.3027 22.8415 25.3803 27.9191 30.4579 32.9142 35.3705 37.8268 40.3775 42.9282 44.8619 46.1785 47.4951 48.2438 48.4245 48.5962 48.7588 47.3461 44.3579 41.2277 38.0975 34.9672 33.7436 32.52 31.2963 30.0727 28.849 27.6254 26.8795 26.1336 25.3878 24.6419 23.896 23.1501 22.4042 19.9926 17.581 15.1695 12.7579 10.3463 7.93469 8.21495 8.26918 8.3234 8.37763 8.43185 8.48608 8.5403 8.59453 8.64876 8.33675 8.05865 7.93673 7.81482 7.69291 7.571 7.44908 7.32717 7.20526 7.08335 7.28519 7.48704 7.68889 7.89074 8.09258 8.29443 8.49628 8.69813 8.89997 9.10182 9.41048 9.71913 10.0278 10.3364 10.6451 10.9537 11.2624 11.571 11.8797 12.1884 12.2053 12.2223 12.2392 12.2562 12.2731 12.2901 12.307 12.324 12.3409 12.3579 12.2202 12.0826 11.9449 11.8072 11.6696 11.5319 11.3943 11.2566 11.119 10.9813 10.7753 10.5694 10.3634 10.1575 9.95151 9.74555 9.53959 9.33363 9.12768 8.92172 8.7757 8.62969 8.48367 8.33766 8.19164 8.04562 7.89961 7.75359 7.60758 7.46156 7.36318 7.2648 7.16642 7.06804 6.96966 6.87128 6.7729 6.67452 6.57614 6.47776 6.35944 6.24111 6.12279 6.00446 5.88614 5.76781 5.64949 5.53116 5.41284 5.29451 5.17619 5.05786 4.93954 4.82121 4.70289 4.58457 4.46624 4.432 4.49743 4.56285 5.57854 6.59423 7.60992 8.62561 9.6413 10.657 11.6727 12.6884 13.7041 14.7197 15.7354 16.7511 17.7668 18.7825 19.7982 20.8139 21.8296 22.8453 23.8609 24.8766 24.1588 23.441 22.7232 22.0053 21.2875 20.5697 19.8519 19.1341 18.4162 17.6984 16.9806 16.2628 15.545 14.8271 14.1093 13.3915 12.6737 11.9559 11.238 10.5202 

0       11       0 1.13638 2.93547 4.73457 6.53366 8.33275 9.26193 10.1911 11.1203 12.0495 12.9787 17.0909 21.2032 25.3155 29.4278 33.54 35.0851 36.6302 38.1752 40.8821 43.589 45.565 46.8101 48.0551 48.3024 47.552 46.974 46.5685 46.8768 47.899 48.4306 48.9622 49.4938 49.6382 49.7826 49.927 50.0715 50.2159 50.3603 51.1506 51.9409 52.7313 53.5216 54.3119 55.1022 55.8925 57.2735 58.6544 60.0354 61.4164 62.7974 64.1783 65.0589 66.2844 67.5098 68.7353 69.9608 71.1862 72.4117 73.6372 74.8627 75.347 75.8314 76.3158 76.8001 77.2845 77.7689 78.2532 78.7376 79.222 79.7063 79.3418 78.9773 78.6127 78.2482 77.8836 77.5191 77.1545 76.79 76.4255 76.0609 76.2962 76.5316 76.7669 77.0022 77.2375 77.4729 77.7082 77.9435 78.1789 78.4142 78.4336 78.453 78.4724 78.4919 78.5113 78.5307 78.5501 78.5695 78.5889 78.6083 78.1918 77.7753 77.3588 76.9423 76.5258 76.1093 75.6928 75.2763 74.8598 74.4433 74.0835 73.7237 73.3638 73.004 72.6442 72.2844 71.9245 71.5647 71.2049 70.8451 70.4544 70.0637 69.673 69.2823 68.8917 68.501 68.1103 67.7196 67.3289 66.9383 66.6439 66.3496 66.0552 65.7609 65.4665 65.1722 64.8778 64.5835 64.2891 63.9948 63.7581 63.5215 63.2848 63.0481 62.8115 62.5748 62.3382 62.1015 61.8649 61.6282 61.3916 61.1549 60.9182 60.6816 60.4449 60.2083 59.9716 59.735 59.4983 59.2617 59.0053 58.749 58.4927 58.2364 57.9801 57.7238 57.4674 57.2111 56.9548 56.6985 56.4422 56.1859 55.9295 55.6732 55.4169 55.1606 54.9043 54.648 54.3916 54.1353 53.8473 53.5592 53.2711 52.9831 52.695 52.4069 52.1189 51.8308 51.5427 51.2547 50.9666 50.6786 50.3905 50.1024 49.8144 49.5263 49.2382 48.9502 48.6621 48.374 

1       11       0.00430647 0.706244 1.4168 2.12735 2.8379 3.54845 3.98 4.41156 4.84311 5.27467 5.70622 7.44487 9.18352 10.9222 12.6608 14.3995 15.4717 16.5439 17.6161 18.3738 19.1315 19.8473 20.5213 21.1952 21.4453 21.2717 21.0315 20.7248 20.7809 21.1998 21.2258 21.2519 21.2779 20.9095 20.541 20.1726 19.8042 19.4358 19.0674 17.6958 16.3242 14.9527 13.9389 13.2423 12.5456 11.8489 11.244 10.6391 10.0341 9.42921 8.82428 8.21935 8.74737 8.74223 8.73709 8.73195 8.7268 8.72166 8.71652 8.71138 8.70624 48.6775 48.6489 48.6202 48.5915 48.5628 48.5341 48.5054 48.4767 48.448 48.4193 48.4567 48.494 48.5313 48.5687 48.606 48.6433 48.6807 48.718 48.7553 48.7927 48.4338 48.075 47.7162 47.3574 46.9986 46.6397 46.2809 46.3115 46.4324 46.5533 46.4718 46.3903 46.3088 46.2273 46.1458 46.0643 45.9828 45.9013 45.8198 45.7383 45.858 46.4848 47.1117 47.7385 48.3654 48.9922 49.619 50.2459 50.8727 51.4996 51.7212 51.9429 52.1646 52.3863 52.608 52.8297 53.0513 53.273 53.4947 53.7164 53.3062 52.896 52.4858 52.0756 51.6654 51.2553 50.8451 50.4349 50.0247 49.6145 50.003 50.3914 50.7799 51.1683 51.5568 51.9452 52.3337 52.7221 53.1106 53.4991 53.3665 53.2339 53.1013 52.9688 52.8362 52.7036 52.571 52.4384 52.3059 52.1733 52.0407 51.9081 51.7756 51.643 51.5104 51.3778 51.2452 51.1127 50.9801 50.8797 51.1076 51.3677 51.6278 51.8879 52.148 52.4081 52.6682 52.9283 53.1884 53.4485 53.7086 53.9687 54.2288 54.4889 54.749 55.0091 55.2692 55.5293 55.7894 56.0495 56.2929 56.5363 56.7797 57.0232 57.2666 57.51 57.7534 57.9968 58.2403 58.4837 58.7271 58.9705 59.2139 59.4573 59.7008 59.9442 60.1876 60.431 60.6744 60.9179 

